parent_id,district,districtId,category,municipality,message_id,text,createdOn,updatedOn
23xz2x,Agder Politidistrikt,205,Voldshendelse,Kristiansand,23xz2x-2,Politiet har kommet i kontakt med 5 ungdom. Ut fra omstendigheter innbringes samtlige.,2023-10-02T20:22:22.4960397+00:00,
23jv29,Møre og Romsdal Politidistrikt,208,Trafikk,Sunndal,23jv29-0,Politiet har stanset et kjøretøy hvor fører mistenkes for kjøring i påvirket tilstand. Fremstilt for lege og sak opprettes.,2023-10-02T18:30:15.0671245+00:00,
235q2q,Øst Politidistrikt,202,Voldshendelse,Fredrikstad,235q2q-0,En mann i 20 årene er pågrepet etter en voldshendelse i en dagligvarebutikk. Han fremsatte trusler mot de ansatte i butikken og en ansatt skal ha ha blitt tatt kvelertak på. Fornærmede undersøkes av helsevesenet. Politiet oppretter sak.,2023-10-02T18:27:46.7194461+00:00,
23tm32,Vest Politidistrikt,207,Trafikk,Kvinnherad,23tm32-0,kl 1630:  mann i 40-åra meldt for alkoholpåverka køyring. ,2023-10-02T18:14:06.7943708+00:00,
23gj3h,Vest Politidistrikt,207,Brann,Bergen,23gj3h-0,kl 2007: meldt om røykutvikling frå ei leilegheit. Bebuarar skal ha komme seg ut. Nødetatane på veg fram.,2023-10-02T18:10:20.068626+00:00,
23gj3h,Vest Politidistrikt,207,Brann,Bergen,23gj3h-1,"Brannen sløkte. Mindre branntilløp. Lampe som har stått inntil ein vegg, der det har teke fyr. Ingen personskadar. Politiet gjennomfører undersøkingar på staden.",2023-10-02T18:30:37.7509401+00:00,
232f3x,Agder Politidistrikt,205,Ro og orden,Kristiansand,232f3x-0,Politiet rykket ut og har kontroll på mann etter melding om at han han har fremsatt trusler og skreket på utsiden av butikk. Vedkommende innbringes for beruselse og politiet innhenter opplysninger om fremsatte trusler.,2023-10-02T18:09:29.8817484+00:00,
232f3x,Agder Politidistrikt,205,Ro og orden,Kristiansand,232f3x-1,"Vedkommende har fremsatt trusler om alvorlig vold mot kunder, og har også truet politiet på stedet. Mannen er besluttet pågrepet og kjøres arrest.",2023-10-02T18:31:08.3302065+00:00,
23r949,Vest Politidistrikt,207,Tyveri,Bergen,23r949-0,kl 1735: meldt om mann som tok seg inn i ulåst bustad. Løp frå staden då han vart oppdaga av bebuar. Politiet søkte i nærområdet og fekk kontroll på ein 20 år gammal mann som passa gitt skildring. Hadde nøklar tilhøyrande fornærma. Mannen blir meld.,2023-10-02T17:55:06.0127239+00:00,
23c64p,Sør-Øst Politidistrikt,204,Trafikk,Sigdal,23c64p-0,Kl. 18:57 - Nødetatene på vei til melding om trafikkulykke. Skal trolig være en personbil og en fører som er involvert. Skadeomfanget er ukjent.,2023-10-02T17:02:11.4846617+00:00,
23c64p,Sør-Øst Politidistrikt,204,Trafikk,Sigdal,23c64p-1,Per nå fremstår det som en alvorlig trafikkulykke og luftambulanse er også på vei til stedet.,2023-10-02T17:13:56.6627672+00:00,
23c64p,Sør-Øst Politidistrikt,204,Trafikk,Sigdal,23c64p-2,Nødetatene er fremme på stedet. Det jobbes med å få flydd fører videre med luftambulanse. Omstendighetene rundt ulykken jobbes med.,2023-10-02T17:41:49.0337693+00:00,
23c64p,Sør-Øst Politidistrikt,204,Trafikk,Sigdal,23c64p-3,Nødetatene er ferdig på stedet. Bilfører ble dessverre erklært død på stedet. Trolig årsak er illebefinnende i forkant av ulykken. Pårørende er varslet. Politiet oppretter sak på forholdet.,2023-10-02T19:28:44.9157162+00:00,
230342,Øst Politidistrikt,202,Trafikk,Sarpsborg,230342-0,"En bil har kjørt ut av Svinndalsveien, nord for Ramberg. En person i bilen, kjøres til Kalnes av ambulanse. Skadestedet er sikret. ",2023-10-02T16:52:44.8608412+00:00,
230342,Øst Politidistrikt,202,Trafikk,Sarpsborg,230342-1,"Trafikken blir dirigert forbi på stedet, men noe kø må påregnes. Bilberging er bestilt.",2023-10-02T17:12:40.7597074+00:00,
230342,Øst Politidistrikt,202,Trafikk,Sarpsborg,230342-2,"Bilberger er på stedet og iverksetter berging av bil. Politiet er ferdig på stedet og oppretter sak. Mannlig fører er kjørt til sykehus, vi har ingen ny informasjon om skadegrad.",2023-10-02T18:09:25.1744674+00:00,
23n5h5,Agder Politidistrikt,205,Ro og orden,Kristiansand,23n5h5-0,Politiet har bortvist ruset mann fra restaurant i sentrum. Var i besittelse av mindre mengder narkotika. Sak opprettes.,2023-10-02T16:42:29.0908872+00:00,
238x5x,Agder Politidistrikt,205,Trafikk,Kristiansand,238x5x-0,"Nødetater rykker ut til RV9 sør for Mosby, etter melding om trafikkulykke. En bil med to personer som skal ha kjørt ut av veien i sving. Begge personer ved bevissthet og ute av kjøretøy. Oppdateres.",2023-10-02T16:21:30.6421554+00:00,
238x5x,Agder Politidistrikt,205,Trafikk,Kristiansand,238x5x-1,Redusert fremkommelighet. Trafikk dirigeres forbi stedet.,2023-10-02T16:24:30.1028843+00:00,
238x5x,Agder Politidistrikt,205,Trafikk,Kristiansand,238x5x-2,"Involverte personer sjekket ut av ambulanse. Bilen er hentet av bilberger. Bilen har kjørt retning sør, fått hjul utenfor veikant og sklidd ut av vei. Kjørt ned skilt. Politiet oppretter sak på forholdet.",2023-10-02T17:48:03.4510743+00:00,
23zt59,Øst Politidistrikt,202,Trafikk,Halden,23zt59-0,Kl. 1746: Nødetatene rykker ut på melding om trafikkulykke i Osbekkgata hvor en bil har kjørt på to fotgjengere. Politi er på stedet og fremstår ikke som alvorlig personskade.,2023-10-02T15:50:56.5865246+00:00,
23zt59,Øst Politidistrikt,202,Trafikk,Halden,23zt59-1,"Hendelsen skal ha skjedd i en oversiktlig fotgjengerovergang. Mulig årsak er at bilfører har fått solen i øynene. Begge de påkjørte er kjørt til sykehus, men formentlig er kun av dem lettere skadd med bruddskade. Politi tatt beslag i førerkort på bilfører.",2023-10-02T16:16:13.1056596+00:00,
23kq5p,Nordland Politidistrikt,210,Trafikk,Vefsn,23kq5p-0,"Vi har nå en situasjon på Fv.78, Halsøya. En noe ustabil person står der og stanser trafikken. Politipatruljen er et stykke unna. En ambulanse er på stedet og har observasjon på personen til politiet ankommer. ",2023-10-02T15:44:28.1297444+00:00,
23kq5p,Nordland Politidistrikt,210,Trafikk,Vefsn,23kq5p-1,Da har politiet kontroll på personen.,2023-10-02T16:13:08.8415151+00:00,
236l62,Agder Politidistrikt,205,Voldshendelse,Grimstad,236l62-0,"Politiet innbringer mann og oppretter anmeldelse mistanke kroppskrenkelse. Har vært en konfrontasjon med flere ungdom, hvor mannen skal ha utført halsgrep og tildelt flere slag på en av disse.",2023-10-02T15:28:59.4322248+00:00,
236l62,Agder Politidistrikt,205,Voldshendelse,Grimstad,236l62-1,Vedkommende er besluttet pågrepet.,2023-10-02T15:30:22.06271+00:00,
23hd6x,Trøndelag Politidistrikt,209,Trafikk,Levanger,23hd6x-0,Bilfører kjørte ut av vegen på Fv 774 ved Sætersmyra. Kun fører og en bil involvert. Ingen personskade. Politiet var vitne til utforkjøringen. Mann i 50-åra fikk førerkortet beslaglagt.,2023-10-02T14:22:09.7005914+00:00,
233879,Trøndelag Politidistrikt,209,Tyveri,Trondheim,233879-0,"Butikktyv som har stjålet en hel handlekurv med matvarer fra en butikk område Lilleby. Kunde fulgte på avstand etter tyven, dette mens han snakket med politiet på telefonen.",2023-10-02T14:11:16.0552989+00:00,
233879,Trøndelag Politidistrikt,209,Tyveri,Trondheim,233879-1,"Patrulje fikk tatt hånd om tyven, og varene tilbakelevert. Kjenning av politiet, mann i 50-åra, bortvist fra Trondheim sentrum til kl 1530 i morgen. Politiet oppretter anmeldelse.",2023-10-02T14:13:12.4997458+00:00,
23s57p,Innlandet Politidistrikt,203,Trafikk,Gran,23s57p-0,UP har gjennomført trafikkontroll på Jarenvegen. 8 har fått forenklet forelegg for hastighet. Høyeste hastighet er 69 km/t i 50 sone. ,2023-10-02T13:38:20.5335904+00:00,
23d272,Innlandet Politidistrikt,203,Trafikk,Elverum,23d272-0,"UP-patrulje avholdt trafikkontroll langs Hamarvegen, gamle Rv.3 ved Midstkogen. Utstedt 9 forenklede forelegg for hastighet. Høyeste hastighet 78 km/t i 60-sone.",2023-10-02T13:04:17.8817057+00:00,
2318h3,Innlandet Politidistrikt,203,Trafikk,Øystre Slidre,2318h3-0,UP-patrulje avholdt trafikkontroll langs Fv.51 Bygdinvegen. Utstedt 8 forenklede forelegg for hastighetsovertredelser. Høyeste hastighet 77 km/t i skiltet 60-sone.,2023-10-02T13:01:06.2970682+00:00,
23pw8x,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23pw8x-0,"Up har hatt laserkontroll i 60 sone
8 fikk forenkla forelegg. 
Høyeste hastighet ble målt 84 km/t. ",2023-10-02T12:50:21.0767204+00:00,
23bs88,Agder Politidistrikt,205,Tyveri,Arendal,23bs88-0,Politipatrulje har vært på stedet og foretatt undersøkelser etter melding om tyverier av totalt 10 båtmotorer og 5 undervannhus fra to ulike steder i området  v/ Kjørviga/Kjørvigtoppen. Publikum oppfordres til å sjekke båtene sine.,2023-10-02T12:45:14.4209696+00:00,
23p8ps,Agder Politidistrikt,205,Trafikk,Risør,23p8ps-0,UP har gjennomført fartskontroll på stedet. Totalt 29 bilførere fikk forenklede forelegg for fartsovertredelser. Høyeste hastighet målt 115 km/t i 90 sone. ,2023-10-02T12:26:21.6500246+00:00,
23mk92,Agder Politidistrikt,205,Trafikk,Kristiansand,23mk92-0,11 bilførere har fått forenklede forelegg i forbindelse med fartskontroll. Høyeste hastighet målt til 65 km/t i 50 sone. ,2023-10-02T12:15:20.9892397+00:00,
237g9h,Trøndelag Politidistrikt,209,Trafikk,Trondheim,237g9h-0,"Nødetatene rykker ut til et trafikkuhell på Smistadhaugen i Trondheim. To biler er involvert, den ene i grøfta. Alle er ut av bilene og oppegående. Ikke melding om noen trafikale problemer på stedet. ",2023-10-02T12:06:05.610582+00:00,
237g9h,Trøndelag Politidistrikt,209,Trafikk,Trondheim,237g9h-1,Bil som kjørte ut fra p-plass anmeldes for brudd på vikeplikt.  Samme person tas med til sjekk på legevakt.,2023-10-02T12:41:10.6119159+00:00,
23xc9x,Vest Politidistrikt,207,Trafikk,Bergen,23xc9x-0,"Kl 1346 meldt om trafikkulykke i Valkendorfsgate. Ein person på sparkesykkel og bil som er involvert. Jente på sparkesykkel slått hovudet mot asfalt, men er vaken og medviten. Politi og ambulanse rykkjer ut.",2023-10-02T11:50:08.0105885+00:00,
23xc9x,Vest Politidistrikt,207,Trafikk,Bergen,23xc9x-1,"Politiet er på staden. Elsparkesykkel som er involvert, kvinne i 20 åra som er skadd. Verkar ikkje alvorleg, ikkje meldt om trafikale problem. Kvinne blir frakta legevakta av ambulanse.",2023-10-02T12:02:26.1622638+00:00,
2354bp,Agder Politidistrikt,205,Trafikk,Lindesnes,2354bp-0,UP har gjennomført fartskontroll v/Skogsfjord. Totalt 6 bilførere har blitt ilagt forenklede forelegg. Høyeste hastighet målt til 76 km/t i 60 sone.,2023-10-02T11:44:19.6896519+00:00,
23t1b2,Øst Politidistrikt,202,Trafikk,Sarpsborg,23t1b2-0,UP har avholdt en laserkontroll på Ingedalveien. Resultatet av denne ble 2 forenklede forelegg for hastighet hvor høyeste hastighet var 96 km/t i 80-sonen. I tillegg ble det gitt ett forenklet forelegg for bruk av mobiltelefon under kjøring.,2023-10-02T11:28:56.3897803+00:00,
23gch0,Innlandet Politidistrikt,203,Trafikk,Vestre Toten,23gch0-0,UP-patrulje avsluttet trafikkontroll langs Rv4. Utstedt 8 forenklede forelegg for hastighetsovertredelser. Høyeste hastighet 99 km/t i 80-sone.,2023-10-02T11:22:40.990882+00:00,
232vcx,Agder Politidistrikt,205,Trafikk,Arendal,232vcx-0,UP har avholdt fartskontroll i 60 sone. 5 bilførere har blitt ilagt forenklede forelegg. Høyeste hastighet målt til 85 km/t.,2023-10-02T11:20:18.706285+00:00,
23rrc8,Sør-Øst Politidistrikt,204,Ulykke,Notodden,23rrc8-0,12:57 Nødetater rykker ut til trafikkulykke. En trailer har kjørt ut og truffet en fjellvegg. En person involvert - ute av kjøretøyet og oppegående. Oppdateres.,2023-10-02T11:15:43.6871336+00:00,
23rrc8,Sør-Øst Politidistrikt,204,Ulykke,Notodden,23rrc8-1,"Trailer full av grus som har kjørt ut. Ligger mye grus i veibanen - redusert fremkommelighet. Hengeren har sklidd ned i grøft og tatt tak. Fikk den opp igjen, men fikk da sleng på hengeren og mistet kontrollen. Venstre side av lastebilen traff fjellveggen.",2023-10-02T11:55:21.2764433+00:00,
23rrc8,Sør-Øst Politidistrikt,204,Ulykke,Notodden,23rrc8-2,Sjåfør blir tatt med til legevakt for sjekk - fremstår uskadd.,2023-10-02T11:55:58.429561+00:00,
23cncp,Sør-Øst Politidistrikt,204,Trafikk,Tønsberg,23cncp-0,"UP har hatt laserkontroll i 40 sone i Hognesbakken. 
2 fikk forenkla forelegg og en ble anmeldt fore kjøring uten gyldig førerkort.
Høyeste hastighet ble målt til 64 km/t
.",2023-10-02T10:49:32.2892431+00:00,
23jd2l,Sør-Øst Politidistrikt,204,Trafikk,Færder,23jd2l-0,"UP har hatt laserkontroll i 40 sone
14 har fått forenkla forelegg og en fikk gebyr for manglende bruk av bilbelte. Høyeste hastighet ble målt til 57 km/t.",2023-10-02T10:46:46.101226+00:00,
23nfdh,Sør-Øst Politidistrikt,204,Brann,Vinje,23nfdh-0,12:21 Nødetater har rykket ut til melding om brannalarm utløst på barneskolen. Har vært noe røyk fra en elektrisk ovn. Ingen ble skadet og alle er evakuert ut av skolen. ,2023-10-02T10:36:28.7498479+00:00,
23nfdh,Sør-Øst Politidistrikt,204,Brann,Vinje,23nfdh-1,Har vært en liten papirbit som lå bak en panelovn. Papirbiten hadde ikke brent helt opp. Ikke store greiene heldigvis. Ikke vært åpne flammer. Nødetater avslutter på stedet.,2023-10-02T11:07:43.5628077+00:00,
238bdw,Agder Politidistrikt,205,Innbrudd,Grimstad,238bdw-0,Politipatrulje har foretatt åstedsundersøkelse etter melding om innbrudd og tyveri fra båt. Er stjålet en kartplotter.,2023-10-02T10:25:00.0952667+00:00,
23z6f8,Agder Politidistrikt,205,Trafikk,Arendal,23z6f8-0,Bilfører mistenkes for kjøring i påvirket tilstand. Førerkortet beslaglegges og sak opprettes.,2023-10-02T10:11:22.2702086+00:00,
23k3fp,Møre og Romsdal Politidistrikt,208,Trafikk,Surnadal,23k3fp-0,"Lastebil med tilhenger med gravemaskin på, har kjørt seg fast under ei bro ved Thon hotel i sentrum. Ingen personskader, men litt traffikale utfordringer.",2023-10-02T10:06:17.8340917+00:00,
2360f2,Møre og Romsdal Politidistrikt,208,Trafikk,Kristiansund,2360f2-0,Mann i 60 åra mistenkt for kjøring i påvirka tilstand. Blodprøve tas og sak opprettes.,2023-10-02T10:01:14.2307701+00:00,
23vzgh,Nordland Politidistrikt,210,Brann,Narvik,23vzgh-0,"Politiet er på en adresse, der brannalarmen er utløst pga tørkoking. Oppdateres.",2023-10-02T09:45:36.0061303+00:00,
23vzgh,Nordland Politidistrikt,210,Brann,Narvik,23vzgh-1,Godt voksen person som hadde glemt kjele på komfyr. Følges opp videre. Ikke straffesak.,2023-10-02T10:01:41.6531783+00:00,
23htgw,Møre og Romsdal Politidistrikt,208,Brann,Molde,23htgw-0,"Branntilløp/røyk fra en trafo. Kontroll på situasjonen, men strømløst i nærområdet ei stund fremover.",2023-10-02T08:44:23.6035696+00:00,
233qg8,Sør-Øst Politidistrikt,204,Trafikk,Drammen,233qg8-0,Melding om vogntog som har fått stans i sørgående retning. Står i høyre felt. Trafikken går forbi i venstre felt. Berging er på vei. ,2023-10-02T08:16:15.2743874+00:00,
23smgp,Troms Politidistrikt,211,Trafikk,Tromsø,23smgp-0,Nødetatene har rykket ut etter melding om trafikkuhell. En personbil skal ha blitt rygget på av en buss. Kollisjonsputer utløst i personbilen. Det er ikke meldt om personskader. Patruljen gjør undersøkelser på stedet.,2023-10-02T07:57:24.9865782+00:00,
23smgp,Troms Politidistrikt,211,Trafikk,Tromsø,23smgp-1,Fører av bussen anmeldes for forholdet. Fører har på stedet opplyst at han kjørte litt for langt og skulle rygge tilbake da uhellet skjedde. Ingen personskader som følge av hendelsen. Sak opprettes.,2023-10-02T08:30:27.5312874+00:00,
23dhh2,Øst Politidistrikt,202,Trafikk,Sarpsborg,23dhh2-0,UP har målt en bil på E6 nordover ved Alvimkrysset til 150 km/t i gjennomsnitt i 100-sonen. Fører fikk sitt førerkort beslaglagt.,2023-10-02T07:52:09.5507102+00:00,
231dhh,Øst Politidistrikt,202,Trafikk,Sarpsborg,231dhh-0,Melding om trafikkulykke med mulig personskade. Alle nødetater er på vei.,2023-10-02T07:00:52.2120547+00:00,
231dhh,Øst Politidistrikt,202,Trafikk,Sarpsborg,231dhh-1,Nødetatene er på stedet. Ulykken fremstår mindre alvorlig enn først antatt. Helse sjekker involverte parter som klager over noe smerter i bryst etter airbag som ble utløst.,2023-10-02T07:15:44.0182571+00:00,
231dhh,Øst Politidistrikt,202,Trafikk,Sarpsborg,231dhh-2,Helse har sjekket involverte parter og ingen skal være skadet. Ulykken var mellom 2 biler hvor en av bilene har brutt vikeplikten. Fører av denne bilen ble ilagt ett forenklet forelegg for brudd på vikeplikt.,2023-10-02T07:37:34.0927578+00:00,
23p9hw,Nordland Politidistrikt,210,Trafikk,Leirfjord,23p9hw-0,"Ett kjøretøy har kjørt i autovern. Tre personer involvert. Alle er ute av bil. Ikke meldt om personskade. Nødetater på vei. Trafikken går forbi, men må påregnes noe venting ifm jobbing på stedet av nødetatene. ",2023-10-02T07:00:00.7682354+00:00,
23p9hw,Nordland Politidistrikt,210,Trafikk,Leirfjord,23p9hw-1,De involverte sjekket ut av lege på stedet. Ingen personskade. Bilberging er rekvirert. Store skader på autovern.,2023-10-02T07:07:28.5334515+00:00,
23p9hw,Nordland Politidistrikt,210,Trafikk,Leirfjord,23p9hw-2,Veien er åpnet.,2023-10-02T08:08:42.6675417+00:00,
23p9hw,Nordland Politidistrikt,210,Trafikk,Leirfjord,23p9hw-3,"Fører, mann i 20årene, får førerkortet beslaglagt og samtykker i dette. Sak opprettes.",2023-10-02T08:21:37.7195215+00:00,
23b6j8,Øst Politidistrikt,202,Voldshendelse,Lillestrøm,23b6j8-0,Kl. 0730 fikk politiet melding om en voldshendelse i Lillestrøm sentrum. En person er fraktet til Ahus med kuttskader i hode og hånd. Politiet har funnet åstedet for hendelsen og etterforsker nå saken. ,2023-10-02T06:59:30.5995855+00:00,
232jp2,Troms Politidistrikt,211,Trafikk,Tromsø,232jp2-0,"Politi og ambulanse har rykket ut etter melding om et trafikkuhell. En syklist har tippet og slått seg litt i hodet. Blør litt, men ikke melding om noe større skade. Litt uvisst hva som har forårsaket at syklisten tippet så patruljen undersøker.",2023-10-02T06:57:31.2429347+00:00,
232jp2,Troms Politidistrikt,211,Trafikk,Tromsø,232jp2-1,Syklist tatt med til legevakt for sjekk. Syklisten brukte ikke hjelm. Sak opprettes.,2023-10-02T07:18:23.8264507+00:00,
23mj2x,Innlandet Politidistrikt,203,Tyveri,Gjøvik,23mj2x-0,Det er stjålet en bil fra Vardalsvegen i løpet av natten. Det er en svart BMW x3xdrive med kjennemerke SD62507. Politiet ønsker tips i saken og varsel dersom bilen observeres.,2023-10-02T06:21:24.7144274+00:00,
237xkg,Møre og Romsdal Politidistrikt,208,Trafikk,Molde,237xkg-0,Trafikkuhell på FV64. MC har veltet. Ingen andre kjøretøy involvert. Fører fremstår som uskadd. Ambulanse og politi på stedet.,2023-10-02T06:17:32.7334478+00:00,
23xskw,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23xskw-0,Trafikkulykke i Væretunnelen. Tre biler involvert.  Tunnelen er stengt. Nødetatene på vei.,2023-10-02T06:07:30.9452578+00:00,
23xskw,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23xskw-1,Tre biler og tre personer involvert.  Én av disse bringes til legevakt for sjekk.  Bilberger er på vei for å få hentet ut bilene.,2023-10-02T06:34:10.2043751+00:00,
23xskw,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23xskw-2,Veien er åpen.,2023-10-02T07:04:40.9798168+00:00,
23jpk8,Vest Politidistrikt,207,Trafikk,Bergen,23jpk8-0,"Kl 0736 meldt om trafikkulykke ved Olsviktunnelen. Ein hjort som er påkøyrd av ein bil, kollisjonspute utløyst på køyretøy. Påkøyrsel på Bergen-sida av tunnelen. 1 bil involvert i hendinga, førar er vaken og medviten. Politiet rykker ut.",2023-10-02T05:41:08.6249914+00:00,
23jpk8,Vest Politidistrikt,207,Trafikk,Bergen,23jpk8-1,"Hjorten er død og det er mykje kø og trafikken står over Askøybroen. Bilberger er på veg, politiet dirigerer manuelt på staden nå.",2023-10-02T05:47:20.3830874+00:00,
235lkp,Sør-Øst Politidistrikt,204,Brann,Drammen,235lkp-0,"07:05  Nødetater har rykket ut til brann i en bil. Bilen står inntil en husvegg. Brannvesenet driver med slukking og har kontroll på brannen. Noe røyk har sivet inn i huset, men beboere har ikke fått i seg røyk. Ingen er skadet. ",2023-10-02T05:19:00.9944261+00:00,
23tgl2,Trøndelag Politidistrikt,209,Trafikk,Orkland,23tgl2-0,Nødetatene rykker ut til et trafikkuhell på Svorkmo. Det skal være snakk om en singelulykke hvor en bil står delvis i grøfta. uavklart skadeomfang. Et felt sperret.,2023-10-02T05:18:28.0818054+00:00,
23fclg,Sør-Øst Politidistrikt,204,Andre hendelser,Tønsberg,23fclg-0,Det har vært en stille og rolig natt i hele politidistriktet !,2023-10-02T04:25:11.3087578+00:00,
2328lw,Sør-Øst Politidistrikt,204,Trafikk,Porsgrunn,2328lw-0,"Patruljen stanset et kjøretøy som kjørte nordover på sørgående avkjøringsfelt ved Langangenbroen.  Bilen hadde skilt, men var avregistrert. Fører, en mann fra Moss i 40-årene hadde heller ikke gyldig førerkort. Skiltene skrudd av og saker opprettet. ",2023-10-02T01:50:33.4337941+00:00,
23q5m8,Øst Politidistrikt,202,Brann,Lillestrøm,23q5m8-0,Melding om brann i en bil. Fører er ute og i trygghet. Nødetater er på vei.,2023-10-02T01:12:43.4693667+00:00,
23q5m8,Øst Politidistrikt,202,Brann,Lillestrøm,23q5m8-1,Nødetater er fremme på stedet. Det er full overtenning i bilen. Skal ikke være fare for spredning.,2023-10-02T01:22:27.1965133+00:00,
23q5m8,Øst Politidistrikt,202,Brann,Lillestrøm,23q5m8-2,Brannen er slukket.,2023-10-02T01:26:32.2333617+00:00,
23q5m8,Øst Politidistrikt,202,Brann,Lillestrøm,23q5m8-3,Bilen står utenfor veibanen og vil ikke være til hinder. Den blir tauet vekk innen kort tid.,2023-10-02T01:55:36.4686409+00:00,
23c1mp,Øst Politidistrikt,202,Brann,Nordre Follo,23c1mp-0,Bekreftet brann i låve- full overtenning. Nødetatene er på vei til stedet. Oppdateres.,2023-10-02T00:24:03.9548131+00:00,
23c1mp,Øst Politidistrikt,202,Brann,Nordre Follo,23c1mp-1,Nødetatene er på stedet. Det skal ikke være dyr eller personer i låven. Brann starter slukking. Ikke spredningsfare.,2023-10-02T00:34:03.7538347+00:00,
23c1mp,Øst Politidistrikt,202,Brann,Nordre Follo,23c1mp-2,Låven har brent helt ned. Brann driver etterslukking. Opprettes sak.,2023-10-02T03:21:32.6792488+00:00,
23m2x9,Sør-Øst Politidistrikt,204,Savnet,Ringerike,23m2x9-0,"Politiet har siden midnatt lett etter ei mindreårig jente (tidlig i tenårene) , som har vært savnet fra adressen sin siden tidligere i kveld. Vi har snakket med familie og andre, undersøkt i nærmiljøet osv. Frivillige, hund og drone er nå også på vei. ",2023-10-01T23:46:55.7468354+00:00,
23m2x9,Sør-Øst Politidistrikt,204,Savnet,Ringerike,23m2x9-1,Politiet gjorde nå akkurat funn av jenta ikke så langt unna der hun ble meldt savnet. Tilsynelatende i OK form. Aksjonen avblåses.,2023-10-02T00:23:29.6691799+00:00,
23nwng,Trøndelag Politidistrikt,209,Dyr,Trondheim,23nwng-0,Melder savner to husky tisper som nettopp har stukket av på Singsaker.  Ring 02800 ved observasjon av hundene.,2023-10-01T21:22:48.4982969+00:00,
23nwng,Trøndelag Politidistrikt,209,Dyr,Trondheim,23nwng-1,Melder ringer og varsler at hundene har kommet til rette.,2023-10-01T21:50:40.1345688+00:00,
238rnw,Troms Politidistrikt,211,Trafikk,Nordreisa,238rnw-0,Melding om trafikkulykke på E6 Sørkjosen. Trippelvarslet og nødetatene på vei. Oppdateres når politiet har fått oversikt.,2023-10-01T21:14:13.5047546+00:00,
238rnw,Troms Politidistrikt,211,Trafikk,Nordreisa,238rnw-1,"Politiet nylig ankommet stedet. Veien sperret, men omdirigering via en gang og sykkelsti vurderes benyttet. Noe kø må påregnes. Oppdateres mht omfang og øvrige detaljer.",2023-10-01T21:24:36.0735542+00:00,
238rnw,Troms Politidistrikt,211,Trafikk,Nordreisa,238rnw-2,Uhell mellom lastebil og traktor. Ingen alvorlige personskader. Heller ingen mistanke om promille/rus. Hendelsesforløp undersøkes. Veien fortsatt sperret. Bilberging bestilt.,2023-10-01T21:41:17.8545569+00:00,
23znn8,Øst Politidistrikt,202,Trafikk,Ullensaker,23znn8-0,Melding om en trafikkulykke på stedet. Alle nødetater er på vei.,2023-10-01T20:56:58.9553576+00:00,
23znn8,Øst Politidistrikt,202,Trafikk,Ullensaker,23znn8-1,Ambulanse er fremme. Singelulykke.,2023-10-01T20:57:47.5402118+00:00,
23znn8,Øst Politidistrikt,202,Trafikk,Ullensaker,23znn8-2,Fører fremstår uskadd. Men det mistenkes ruskjøring. Ambulansen tar fører med til sykehus for videre sjekk og rustest.,2023-10-01T21:34:08.6184386+00:00,
23znn8,Øst Politidistrikt,202,Trafikk,Ullensaker,23znn8-3,Bilen blir tauet bort fra stedet nå.,2023-10-01T21:39:01.2812759+00:00,
23kknp,Møre og Romsdal Politidistrikt,208,Trafikk,Volda,23kknp-0,"Kl 2150 - Ein bilførar fekk førarkortet beslaglagt pga for ,mange prikkar etter å ha vorte målt til 105 km/t i 80-sone på E39 Kvivsvegen ved Homborset.",2023-10-01T20:42:58.2882565+00:00,
236gp1,Agder Politidistrikt,205,Trafikk,Lillesand,236gp1-0,"Kl 2210. UP har stanset bil på E18 i 100-sone. Målt til 126 km/t, men på grunn av for mange prikker blir fører anmeldt og førerkort tatt i beslag. Politiet oppretter sak. ",2023-10-01T20:14:54.2559522+00:00,
23vbpg,Vest Politidistrikt,207,Trafikk,Alver,23vbpg-0,"Meldt om trafikkuhell - påkjørsel bakfra, 3 biler involvert. Ikke meldt om personskade, 6 personer involvert i uhellet. Trafikken står på stedet.",2023-10-01T19:26:23.8204579+00:00,
23vbpg,Vest Politidistrikt,207,Trafikk,Alver,23vbpg-1,Bilene er fjernet.,2023-10-01T20:44:13.6796453+00:00,
23h7pw,Sør-Øst Politidistrikt,204,Ro og orden,Porsgrunn,23h7pw-0,"21:45 Politiet har vært på stedet etter melding om ordensforstyrrelse. Dreier seg kun om munnhuggeri, ingen er skadet. Tre menn er bortvist fra sentrum. Politiet er ferdige på stedet.",2023-10-01T19:16:22.7210067+00:00,
2334q8,Agder Politidistrikt,205,Innbrudd,Kristiansand,2334q8-0,"Kl 2110. Politiet har gjennomført åstedsundersøkelse i lokaler i Vågsbygd der flere bedrifter har kontor. Så langt ser det ut som diverse datautstyr er tatt, men det er så langt ikke full oversikt på dette. Spor er sikret og sak vil bli opprettet. ",2023-10-01T19:14:17.9013185+00:00,
23s0qp,Nordland Politidistrikt,210,Ulykke,Rana,23s0qp-0,Nødetatene har rykket ut til Vikaåsen etter melding om trafikkulykke. ,2023-10-01T19:10:24.6398599+00:00,
